bill_id,date,chamber,sequence,action
2016416,2025-06-10,Council,8,"Transmitted to Mayor, Response Due on June 25, 2025"
2016416,2025-06-26,Council,9,"Enacted without Mayor's Signature with Act Number A26-0086"
2016416,2025-06-26,Council,10,"Returned from Mayor"
2016416,2025-07-04,Council,11,"Act A26-0086 Published in DC Register Vol 72 and Page 007532"
2016416,2025-07-07,Council,12,"Transmitted to Congress"
2016416,2025-08-16,Council,13,"Law Number L26-0024 Effective from Aug 16, 2025, Expires on Mar 29, 2026"
2016433,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2016433,2025-04-01,Council,2,"Retained by the Council"
2016433,2025-04-01,Council,3,"Amendment (Allen)"
2016433,2025-04-01,Council,4,"Amendment (Mendelson)"
2016433,2025-04-01,Council,5,"Final Reading"
2016433,2025-04-03,Council,6,"Transmitted to Mayor, Response Due on April 18, 2025"
2016433,2025-04-07,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0041, Expires on Jul 06, 2025"
2016433,2025-04-08,Council,8,"Returned from Mayor"
2016433,2025-04-11,Council,9,"Act A26-0041 Published in DC Register Vol 72 and Page 004070, Expires on Jul 06, 2025"
2016454,2025-03-27,Council,1,"Introduced in Office of the Secretary"
2016454,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2016454,2025-04-01,Council,3,"Notice of Public Hearing Published in the DC Register"
2016454,2025-04-04,Council,4,"Notice of Intent to Act on B26-0208 Published in the DC Register"
2016454,2025-04-04,Council,5,"Notice of Public Hearing Published in the DC Register"
2016454,2025-04-22,Council,6,"Public Hearing Held"
2016472,2025-03-26,Council,1,"Introduced in Office of the Secretary"
2016472,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2016472,2025-04-04,Council,3,"Notice of Intent to Act on PR26-0159 Published in the DC Register"
2016472,2025-04-22,Council,4,"Notice of Public Hearing Published in the DC Register"
2016472,2025-04-25,Council,5,"Notice of Public Hearing Published in the DC Register"
2016472,2025-04-30,Council,6,"Roundtable Hearing Held"
2016472,2025-05-13,Council,7,"Committee Mark-up of PR26-0159"
2016472,2025-06-03,Council,8,"Final Reading, CC"
2016472,2025-06-03,Council,9,"Approved with Resolution Number R26-0120"
2016472,2025-06-03,Council,10,"Notice of Mark-up filed in the Office of Secretary"
2016472,2025-08-28,Council,11,"Committee Report Filed"
2016488,2025-03-25,Council,1,"Introduced in Office of the Secretary"
2016488,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2016488,2025-04-01,Council,3,"Referred to Committee on Judiciary and Public Safety"
2016488,2025-04-02,Council,4,"Notice of Public Hearing Published in the DC Register"
2016488,2025-04-02,Council,5,"Notice of Public Hearing Published in the DC Register"
2016488,2025-04-04,Council,6,"Notice of Intent to Act on B26-0204 Published in the DC Register"
2016488,2025-04-04,Council,7,"Notice of Public Hearing Published in the DC Register"
2016488,2025-04-04,Council,8,"Notice of Public Hearing Published in the DC Register"
2016488,2025-04-04,Council,9,"Referred to Committee on Judiciary and Public Safety"
2016488,2025-04-23,Council,10,"Public Hearing Held"
2016488,2025-04-24,Council,11,"Public Hearing Held"
2016488,2025-06-10,Council,12,"Notice of Mark-up filed in the Office of Secretary"
2016488,2025-06-11,Council,13,"Committee Mark-up of B26-0204"
2016488,2025-06-12,Council,14,"Committee Report Filed"
2016488,2025-06-17,Council,15,"First Reading, CC"
2016488,2025-07-01,Council,16,"Amendment (Pinto)"
2016488,2025-07-01,Council,17,"Final Reading"
2016488,2025-07-10,Council,18,"Transmitted to Mayor, Response Due on July 24, 2025"
2016488,2025-07-21,Council,19,"Signed by the Mayor and Enacted with Act Number A26-0116"
2016488,2025-07-22,Council,20,"Returned from Mayor"
2016488,2025-07-25,Council,21,"Act A26-0116 Published in DC Register Vol 72 and Page 008170"
2016488,2025-07-29,Council,22,"Transmitted to Congress, Projected Law Date is Sep 17, 2025"
2016506,2025-03-25,Council,1,"Introduced in Office of the Secretary"
2016506,2025-04-01,Council,2,"Retained by the Council"
2016506,2025-04-01,Council,3,"Final Reading"
2016506,2025-04-01,Council,4,"Approved with Resolution Number R26-0097"
2016506,2025-04-11,Council,5,"Resolution R26-0097, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 004136"
2016525,2025-03-25,Council,1,"Introduced in Office of the Secretary"
2016525,2025-04-01,Council,2,"Referred to Committee on Business and Economic Development"
2016525,2025-04-04,Council,3,"Notice of Intent to Act on B26-0205 Published in the DC Register"
2016541,2025-03-25,Council,1,"Introduced in Office of the Secretary"
2016541,2025-04-01,Council,2,"Referred to Committee on Judiciary and Public Safety"
2016541,2025-04-02,Council,3,"Notice of Public Hearing Published in the DC Register"
2016541,2025-04-02,Council,4,"Notice of Public Hearing Published in the DC Register"
2016541,2025-04-04,Council,5,"Notice of Intent to Act on B26-0203 Published in the DC Register"
2016541,2025-04-04,Council,6,"Notice of Public Hearing Published in the DC Register"
2016541,2025-04-04,Council,7,"Notice of Public Hearing Published in the DC Register"
2016541,2025-04-23,Council,8,"Public Hearing Held"
2016541,2025-04-24,Council,9,"Public Hearing Held"
2016557,2025-03-26,Council,1,"Introduced in Office of the Secretary"
2016557,2025-04-01,Council,2,"Retained by the Council"
2016557,2025-04-01,Council,3,"Agendized; not considered at the request of McDuffie"
2016557,2025-05-06,Council,4,"Final Reading"
2016557,2025-05-15,Council,5,"Transmitted to Mayor, Response Due on May 30, 2025"
2016557,2025-05-28,Council,6,"Signed by the Mayor and Enacted with Act Number A26-0076, Expires on Aug 26, 2025"
2016557,2025-05-29,Council,7,"Returned from Mayor"
2016557,2025-06-06,Council,8,"Act A26-0076 Published in DC Register Vol 72 and Page 006454, Expires on Aug 26, 2025"
2016573,2025-03-24,Council,1,"Introduced in Office of the Secretary"
2016573,2025-04-01,Council,2,"Referred to Committee on Housing"
2016573,2025-04-04,Council,3,"Notice of Intent to Act on B26-0201 Published in the DC Register"
2017088,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017088,2025-04-01,Council,2,"Retained by the Council"
2017088,2025-04-01,Council,3,"Final Reading, CC"
2017088,2025-04-01,Council,4,"Approved with Resolution Number ACR26-0031"
2017088,2025-05-02,Council,5,"Resolution ACR26-0031, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 005361"
2017112,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017112,2025-04-01,Council,2,"Retained by the Council"
2017112,2025-04-01,Council,3,"Final Reading, CC"
2017112,2025-04-01,Council,4,"Approved with Resolution Number ACR26-0030"
2017112,2025-05-02,Council,5,"Resolution ACR26-0030, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 005359"
2017136,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017136,2025-04-01,Council,2,"Retained by the Council"
2017136,2025-04-01,Council,3,"Final Reading"
2017136,2025-04-01,Council,4,"Approved with Resolution Number R26-0090"
2017136,2025-04-11,Council,5,"Resolution R26-0090, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 004101"
2017158,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017158,2025-04-01,Council,2,"Retained by the Council"
2017158,2025-04-01,Council,3,"Final Reading"
2017158,2025-04-07,Council,4,"Transmitted to Mayor, Response Due on April 22, 2025"
2017158,2025-04-11,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0042, Expires on Jul 10, 2025"
2017158,2025-04-15,Council,6,"Returned from Mayor"
2017158,2025-04-18,Council,7,"Act A26-0042 Published in DC Register Vol 72 and Page 004548, Expires on Jul 10, 2025"
2017184,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017184,2025-04-01,Council,2,"Retained by the Council"
2017184,2025-04-01,Council,3,"Final Reading, CC"
2017184,2025-04-07,Council,4,"Transmitted to Mayor, Response Due on April 22, 2025"
2017184,2025-04-22,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0056, Expires on Jul 21, 2025"
2017184,2025-04-22,Council,6,"Returned from Mayor"
2017184,2025-04-25,Council,7,"Act A26-0056 Published in DC Register Vol 72 and Page 004919, Expires on Jul 21, 2025"
2017208,2025-03-26,Council,1,"Introduced in Office of the Secretary"
2017208,2025-04-01,Council,2,"Retained by the Council"
2017208,2025-04-01,Council,3,"Final Reading, CC"
2017208,2025-04-07,Council,4,"Transmitted to Mayor, Response Due on April 22, 2025"
2017208,2025-04-22,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0057, Expires on Jul 21, 2025"
2017208,2025-04-22,Council,6,"Returned from Mayor"
2017208,2025-04-25,Council,7,"Act A26-0057 Published in DC Register Vol 72 and Page 004922, Expires on Jul 21, 2025"
2017234,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017234,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2017234,2025-04-04,Council,3,"Notice of Intent to Act on B26-0216 Published in the DC Register"
2017234,2025-06-11,Council,4,"Notice of Public Hearing Published in the DC Register"
2017234,2025-06-13,Council,5,"Notice of Public Hearing Published in the DC Register"
2017234,2025-07-03,Council,6,"Public Hearing Held"
2017259,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017259,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2017259,2025-04-04,Council,3,"Notice of Intent to Act on B26-0217 Published in the DC Register"
2017286,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017286,2025-04-01,Council,2,"Referred to Committee on Human Services"
2017286,2025-04-04,Council,3,"Notice of Intent to Act on PR26-0166 Published in the DC Register"
2017286,2025-06-10,Council,4,Withdrawn
2017309,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017309,2025-04-01,Council,2,"Retained by the Council"
2017309,2025-04-01,Council,3,"Final Reading"
2017309,2025-04-01,Council,4,"Approved with Resolution Number R26-0085"
2017309,2025-04-11,Council,5,"Resolution R26-0085, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 004092"
2017333,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017333,2025-04-01,Council,2,"Retained by the Council"
2017333,2025-04-01,Council,3,"Final Reading, CC"
2017333,2025-04-01,Council,4,"Approved with Resolution Number ACR26-0032"
2017333,2025-05-02,Council,5,"Resolution ACR26-0032, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 005363"
2017360,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017360,2025-04-01,Council,2,"Referred to Committee on Committee of the Whole"
2017360,2025-04-02,Council,3,"Notice of Public Hearing Published in the DC Register"
2017360,2025-04-04,Council,4,"Notice of Intent to Act on PR26-0165 Published in the DC Register"
2017360,2025-04-11,Council,5,"Notice of Public Hearing Published in the DC Register"
2017360,2025-04-23,Council,6,"Roundtable Hearing Held"
2017360,2025-05-06,Council,7,"Committee Mark-up of PR26-0165"
2017360,2025-05-06,Council,8,"Final Reading, CC"
2017360,2025-05-06,Council,9,"Approved with Resolution Number R26-0106"
2017360,2025-08-19,Council,10,"Notice of Mark-up filed in the Office of Secretary"
2017360,2025-08-26,Council,11,"Committee Report Filed"
2017384,2025-03-26,Council,1,"Introduced in Office of the Secretary"
2017384,2025-04-01,Council,2,"Retained by the Council"
2017384,2025-04-01,Council,3,"Final Reading, CC"
2017384,2025-04-01,Council,4,"Approved with Resolution Number R26-0084"
2017384,2025-04-11,Council,5,"Resolution R26-0084, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 004090"
2017409,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017409,2025-04-01,Council,2,"Referred to Committee on Business and Economic Development"
2017409,2025-04-04,Council,3,"Notice of Intent to Act on B26-0215 Published in the DC Register"
2017433,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017433,2025-04-01,Council,2,"Retained by the Council"
2017433,2025-04-01,Council,3,"Final Reading"
2017433,2025-04-09,Council,4,"Transmitted to Mayor, Response Due on April 24, 2025"
2017433,2025-04-24,Council,5,"Signed by the Mayor and Enacted with Act Number A26-0062, Expires on Jul 23, 2025"
2017433,2025-04-24,Council,6,"Returned from Mayor"
2017433,2025-05-02,Council,7,"Act A26-0062 Published in DC Register Vol 72 and Page 005330, Expires on Jul 23, 2025"
2017459,2025-03-31,Council,1,"Introduced in Office of the Secretary"
2017459,2025-04-01,Council,2,"Retained by the Council"
2017459,2025-04-01,Council,3,"First Reading"
2017459,2025-04-04,Council,4,"Notice of Intent to Act on B26-0213 Published in the DC Register"
2017459,2025-05-06,Council,5,"Final Reading, CC"
2017459,2025-05-09,Council,6,"Transmitted to Mayor, Response Due on May 23, 2025"
2017459,2025-05-19,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0070"
2017459,2025-05-20,Council,8,"Returned from Mayor"
2017459,2025-05-23,Council,9,"Act A26-0070 Published in DC Register Vol 72 and Page 006114"
2017459,2025-06-02,Council,10,"Transmitted to Congress"
2017459,2025-07-16,Council,11,"Law Number L26-0018 Effective from Jul 16, 2025, Expires on Feb 26, 2026"
2017481,2025-03-28,Council,1,"Introduced in Office of the Secretary"
2017481,2025-04-01,Council,2,"Retained by the Council"
2017481,2025-04-01,Council,3,"Final Reading, CC"
2017481,2025-04-11,Council,4,"Resolution R26-0059, Effective from Apr 01, 2025 Published in DC Register Vol 72 and Page 004076"
2017504,2025-04-01,Council,1,"Introduced in Office of the Secretary"
2017504,2025-04-01,Council,2,"Retained by the Council"
2017504,2025-04-01,Council,3,"First Reading"
2017504,2025-04-04,Council,4,"Notice of Intent to Act on B26-0211 Published in the DC Register"
2017504,2025-05-06,Council,5,"Final Reading, CC"
2017504,2025-05-15,Council,6,"Transmitted to Mayor, Response Due on May 30, 2025"
2017504,2025-05-28,Council,7,"Signed by the Mayor and Enacted with Act Number A26-0075"
2017504,2025-05-29,Council,8,"Returned from Mayor"
2017504,2025-06-04,Council,9,"Transmitted to Congress"
2017504,2025-06-06,Council,10,"Act A26-0075 Published in DC Register Vol 72 and Page 006451"
2017504,2025-08-29,Council,11,"Law Number L26-0036 Effective from Aug 29, 2025, Expires on Apr 11, 2026"
2020161,2025-04-02,Council,1,"Introduced in Office of the Secretary"
2020161,2025-04-08,Council,2,"Notice of Public Hearing Published in the DC Register"
2020161,2025-04-11,Council,3,"Notice of Intent to Act on B26-0219 Published in the DC Register"
2020161,2025-04-11,Council,4,"Notice of Public Hearing Published in the DC Register"
2020161,2025-04-11,Council,5,"Notice of Public Hearing Published in the DC Register"
2020161,2025-04-18,Council,6,"Notice of Public Hearing Published in the DC Register"
2020161,2025-04-22,Council,7,"Referred to Committee on Business and Economic Development"
2020161,2025-04-30,Council,8,"Public Hearing Held"
2020165,2025-04-02,Council,1,"Introduced in Office of the Secretary"
2020165,2025-04-11,Council,2,"Notice of Intent to Act on B26-0218 Published in the DC Register"
2020165,2025-04-22,Council,3,"Referred to Committee on Committee of the Whole"
2021137,2025-04-03,Council,1,"Introduced in Office of the Secretary"
2021137,2025-04-08,Council,2,"Notice of Public Hearing Published in the DC Register"
2021137,2025-04-11,Council,3,"Notice of Intent to Act on B26-0221 Published in the DC Register"
2021137,2025-04-11,Council,4,"Notice of Public Hearing Published in the DC Register"
2021137,2025-04-22,Council,5,"Referred to Committee on Business and Economic Development"
